# 3D point list with one line of data per point
#  POINT_ID, X, Y, Z, R, G, B, ERROR
39785 -22.533590 -12.599410 2.083159 76 69 55 0
39786 -22.442310 -12.540365 2.057230 64 59 46 0
39787 -19.570099 -12.599339 1.961274 80 90 51 0
39788 -19.285337 -12.573249 2.001920 79 89 74 0
39789 -19.146652 -12.540242 1.984064 46 52 38 0
39790 -18.950266 -12.484323 1.976885 47 52 40 0
39791 -18.769045 -12.457167 2.067391 69 79 78 0
39792 1.937229 -12.591508 2.027509 130 118 95 0
39793 2.022650 -12.535439 2.025699 118 110 93 0
39794 2.120102 -12.469652 2.041185 117 114 100 0
39795 -23.308874 -12.441242 2.096088 31 28 8 0
39796 -23.017784 -12.425348 2.071948 36 32 16 0
39797 -19.072420 -12.416863 1.987626 117 144 127 0
39798 -18.928347 -12.409711 1.978489 44 47 32 0
39799 -18.858606 -12.415381 2.017730 46 52 39 0
39800 2.084390 -12.398334 1.961116 198 204 186 0
39801 2.189903 -12.394549 2.025365 126 119 101 0
39802 2.292997 -12.332104 2.045182 118 113 99 0
39803 -19.772690 -12.151779 1.976407 127 147 121 0
39804 -19.542143 -12.200873 2.097329 68 87 56 0
39805 -19.247681 -12.167492 2.083486 94 126 69 0
39806 -18.671587 -12.161830 1.977513 82 105 79 0
39807 -2.594791 -12.188303 2.058593 58 68 32 0
39808 2.220167 -12.269581 1.959860 207 202 175 0
39809 2.348312 -12.252690 2.017323 146 136 114 0
39810 2.456912 -12.197553 2.050391 142 135 123 0
39811 -22.063097 -12.117076 2.043041 40 45 31 0
39812 -19.393717 -12.134789 2.095423 89 98 63 0
39813 -19.251635 -12.055901 2.029516 70 90 58 0
39814 -19.066744 -12.062325 2.027336 89 101 87 0
39815 -18.964909 -12.069569 1.987439 90 115 80 0
39816 -18.845684 -12.101719 1.970213 100 124 98 0
39817 -18.658401 -12.119771 1.962863 98 131 100 0
39818 -18.548111 -12.026730 1.973887 92 103 84 0
39819 2.366075 -12.105117 1.960584 203 195 167 0
39820 2.494421 -12.090129 2.004599 183 173 151 0
39821 2.614502 -12.060538 2.051345 161 158 148 0
39822 2.706587 -12.005804 2.081229 160 151 120 0
39823 -19.812059 -11.977999 1.984438 43 55 34 0
39824 -19.438997 -11.885496 2.014962 39 44 29 0
39825 -19.249472 -11.946116 1.989298 116 146 61 0
39826 -19.079649 -11.907889 1.985442 71 89 55 0
39827 -18.985687 -11.919443 1.982439 80 94 68 0
39828 -18.823650 -11.908356 1.970745 97 114 82 0
39829 -2.881013 -11.863902 2.024307 36 44 7 0
39830 -2.666559 -11.906054 2.087911 36 48 18 0
39831 2.514977 -11.963364 1.961614 212 210 185 0
39832 2.629875 -11.921506 1.983850 200 186 158 0
39833 2.770586 -11.923952 2.053275 165 162 148 0
39834 2.863483 -11.865248 2.075288 187 190 182 0
39835 17.884289 -11.968287 2.080151 40 37 21 0
39836 -19.109671 -11.795471 1.970296 84 106 53 0
39837 -19.000698 -11.813693 1.974135 80 97 76 0
39838 -18.853058 -11.775849 1.968076 99 125 85 0
39839 -18.701992 -11.839853 1.957636 35 35 22 0
39840 -18.438066 -11.747730 1.991308 78 84 72 0
39841 -2.869094 -11.780192 2.069804 41 52 13 0
39842 -2.775372 -11.776869 2.076427 49 59 25 0
39843 -2.684008 -11.803380 2.072195 40 49 24 0
39844 2.671069 -11.830913 1.965067 203 192 164 0
39845 2.776634 -11.771106 1.982000 201 198 176 0
39846 2.929271 -11.777123 2.054748 184 183 173 0
39847 3.022778 -11.724128 2.073910 183 174 164 0
39848 -2.946029 -11.589214 2.073279 70 70 59 0
39849 -2.807549 -11.696296 2.090948 46 55 15 0
39850 -2.569024 -11.590488 2.006858 57 67 27 0
39851 -2.519741 -11.593552 2.020556 41 52 21 0
39852 -2.064181 -11.564447 2.008644 59 64 28 0
39853 2.837616 -11.684167 1.973701 218 223 208 0
39854 2.929626 -11.623659 1.983256 205 196 178 0
39855 3.077282 -11.633892 2.055571 193 182 169 0
39856 3.182513 -11.578253 2.082794 204 198 188 0
39857 18.020292 -11.562370 2.080678 56 49 37 0
39858 -18.475765 -11.497555 1.965126 37 33 16 0
39859 -18.392925 -11.465219 1.963938 42 47 29 0
39860 -3.007782 -11.417458 2.036359 63 66 40 0
39861 -2.927132 -11.410916 2.064224 72 73 60 0
39862 -2.443479 -11.423341 2.096198 51 55 29 0
39863 -2.283653 -11.436227 1.965843 60 64 42 0
39864 -2.135050 -11.461481 1.979595 66 68 34 0
39865 -2.071793 -11.486226 2.019351 66 63 40 0
39866 2.993191 -11.542212 1.975607 195 186 176 0
39867 3.082936 -11.473974 1.983462 204 199 187 0
39868 3.222231 -11.477718 2.053211 211 200 188 0
39869 3.330678 -11.429478 2.081060 177 171 164 0
39870 -20.192089 -11.270637 2.001221 43 46 33 0
39871 -18.388704 -11.317823 1.965324 32 34 18 0
39872 -3.159744 -11.316129 2.089653 63 72 41 0
39873 -2.913081 -11.278386 2.007454 57 63 37 0
39874 -2.838737 -11.267018 1.967729 42 54 13 0
39875 -2.596565 -11.286602 1.984578 36 49 18 0
39876 -2.436882 -11.305734 2.070454 53 58 31 0
39877 -2.355000 -11.314261 2.086785 57 66 26 0
39878 -2.154880 -11.350654 1.983874 60 62 32 0
39879 -2.091025 -11.396082 2.016138 81 69 52 0
39880 -1.530040 -11.265910 2.011341 49 51 41 0
39881 -1.479107 -11.264812 2.025476 59 59 45 0
39882 3.146158 -11.394608 1.989487 191 197 199 0
39883 3.237421 -11.331235 1.987234 197 190 181 0
39884 3.362558 -11.310637 2.043701 200 195 185 0
39885 3.479804 -11.284471 2.086803 199 203 196 0
39886 -20.266253 -11.152020 2.017797 44 49 36 0
39887 -20.203232 -11.187755 2.029621 43 46 30 0
39888 -3.011942 -11.121805 1.964675 53 52 32 0
39889 -2.917445 -11.196235 1.988995 64 69 47 0
39890 -2.840203 -11.237877 1.959228 44 57 15 0
39891 -2.567564 -11.223221 2.012167 35 46 16 0
39892 -2.440217 -11.173518 2.053105 55 61 37 0
39893 -2.399485 -11.247114 2.060771 49 57 25 0
39894 -2.174452 -11.204679 1.966389 58 61 32 0
39895 -1.517075 -11.189241 1.979539 46 47 32 0
39896 -1.464719 -11.176914 1.991032 56 55 40 0
39897 3.298589 -11.249146 1.976001 191 153 115 0
39898 3.384545 -11.185554 1.994562 198 201 194 0
39899 3.502866 -11.153851 2.041754 206 209 204 0
39900 3.624959 -11.126713 2.092038 204 212 203 0
39901 -3.016809 -11.054507 2.084930 54 59 39 0
39902 -2.961132 -11.046338 1.996594 60 61 42 0
39903 -2.811576 -11.053518 2.050241 62 64 41 0
39904 -2.452923 -11.045452 2.045985 56 63 37 0
39905 -2.292567 -11.002005 2.074541 60 62 33 0
39906 -2.186952 -10.986155 2.077281 76 84 54 0
39907 -2.043281 -10.984125 2.068150 58 65 37 0
39908 -1.661296 -11.006946 2.002654 76 63 60 0
39909 -1.595095 -11.009950 2.000874 69 63 55 0
39910 -1.394146 -11.000049 1.995723 60 60 38 0
39911 -1.341508 -10.973486 1.973732 60 59 34 0
39912 3.537270 -11.036022 1.995693 195 198 193 0
39913 3.645139 -10.995358 2.040510 200 205 201 0
39914 3.773657 -10.965726 2.097255 214 203 184 0
39915 12.282512 -10.957687 1.995881 137 78 62 0
39916 18.099718 -10.982755 1.977066 174 112 100 0
39917 18.229469 -10.974850 2.083358 52 48 35 0
39918 -2.950704 -10.898892 2.025694 65 67 52 0
39919 -2.437847 -10.871982 2.020235 57 62 43 0
39920 -2.337876 -10.903792 2.062117 57 60 34 0
39921 -2.188724 -10.917476 2.078150 64 69 38 0
39922 -2.063928 -10.944019 2.057480 61 62 32 0
39923 -1.666703 -10.943575 2.011163 61 65 54 0
39924 -1.570610 -10.920407 2.027085 63 63 50 0
39925 -1.404202 -10.922132 1.999673 60 59 37 0
39926 -1.271585 -10.857039 2.054873 57 66 36 0
39927 3.688424 -10.888895 2.008976 201 202 197 0
39928 3.782380 -10.831104 2.035164 209 203 194 0
39929 12.294271 -10.871353 1.978074 153 88 68 0
39930 12.332897 -10.828826 1.982692 159 91 70 0
39931 17.344013 -10.826920 1.993694 169 106 96 0
39932 17.524082 -10.848667 2.000706 115 80 68 0
39933 17.608387 -10.834586 2.040772 169 104 94 0
39934 17.783520 -10.850313 2.016744 143 89 80 0
39935 17.879660 -10.921818 1.981483 218 210 223 0
39936 18.243462 -10.907234 2.072365 111 79 68 0
39937 -3.010972 -10.731020 2.024551 58 67 43 0
39938 -2.876661 -10.698116 2.064465 51 64 33 0
39939 -2.808820 -10.661554 2.087382 54 61 40 0
39940 -2.448097 -10.728735 1.998350 56 59 38 0
39941 -2.342225 -10.711378 2.023204 52 54 28 0
39942 -2.109942 -10.653586 2.046306 55 55 32 0
39943 -2.095652 -10.764946 2.060902 91 90 69 0
39944 -1.695408 -10.689697 2.057360 53 55 41 0
39945 -1.557449 -10.713722 2.047257 56 56 38 0
39946 -1.483889 -10.716443 2.001063 65 62 44 0
39947 -1.253387 -10.725467 2.065559 59 66 34 0
39948 -1.179879 -10.719955 2.076110 58 67 32 0
39949 3.843475 -10.727969 2.008517 200 199 195 0
39950 3.918262 -10.673984 2.030881 197 197 193 0
39951 12.270802 -10.750237 2.000871 146 84 68 0
39952 12.373937 -10.747580 2.039634 152 90 72 0
39953 17.514700 -10.753763 2.078644 185 105 92 0
39954 17.665009 -10.712553 1.967467 114 82 71 0
39955 17.763716 -10.749870 2.010875 167 103 94 0
39956 17.881855 -10.750640 1.992105 164 99 91 0
39957 18.298515 -10.670806 1.997522 153 99 91 0
39958 -34.480862 -10.594635 1.962302 54 49 47 0
39959 -3.007765 -10.641889 2.060011 67 81 49 0
39960 -2.877425 -10.595969 2.053923 59 67 41 0
39961 -2.796057 -10.577825 2.054423 60 65 40 0
39962 -2.575958 -10.548301 2.024388 64 70 35 0
39963 -2.452885 -10.577353 1.987062 54 59 35 0
39964 -2.359919 -10.560593 2.008973 59 61 41 0
39965 -2.195302 -10.557281 2.038807 58 63 29 0
39966 -2.056013 -10.506555 1.991446 58 56 30 0
39967 -1.708987 -10.564431 2.007578 56 57 43 0
39968 -1.607299 -10.540324 2.003809 56 57 40 0
39969 -1.391996 -10.581000 2.055291 44 47 26 0
39970 -1.274346 -10.568666 2.070555 58 64 32 0
39971 -1.162733 -10.594028 2.049393 62 76 40 0
39972 3.981024 -10.577027 2.014333 197 201 195 0
39973 4.068370 -10.529900 2.058220 169 165 148 0
39974 17.073666 -10.629908 1.966393 164 101 93 0
39975 17.631182 -10.560431 2.005689 129 93 83 0
39976 17.774544 -10.552460 2.017457 155 99 93 0
39977 17.857731 -10.517716 1.981400 160 99 87 0
39978 18.094030 -10.577605 1.998712 164 104 98 0
39979 18.190893 -10.643565 1.998397 150 96 90 0
39980 -34.877018 -10.412140 2.001312 65 69 61 0
39981 -3.043254 -10.472141 2.084573 59 76 45 0
39982 -2.906382 -10.408971 2.010076 59 62 39 0
39983 -2.760990 -10.408107 2.005991 64 71 44 0
39984 -2.590850 -10.417596 2.021013 63 69 42 0
39985 -2.503043 -10.413652 1.988873 63 65 41 0
39986 -2.297885 -10.418399 2.045538 61 68 34 0
39987 -2.196413 -10.386208 2.054398 61 70 31 0
39988 -2.031840 -10.433918 1.962647 62 70 35 0
39989 -1.682452 -10.420737 2.035646 56 56 41 0
39990 -1.562197 -10.420470 2.036624 57 56 39 0
39991 -1.439276 -10.417479 2.059741 55 52 30 0
39992 -1.310962 -10.418422 2.038048 55 61 30 0
39993 4.045287 -10.490907 2.023192 206 225 218 0
39994 4.117268 -10.426501 2.019120 184 183 169 0
39995 4.216087 -10.354795 2.070926 152 164 147 0
39996 17.651289 -10.456861 2.029465 136 90 83 0
39997 17.768570 -10.410591 2.040449 161 123 121 0
39998 17.897671 -10.463341 2.022464 122 85 76 0
39999 18.415731 -10.415935 1.999987 138 110 108 0
40000 -35.055443 -10.288515 2.054092 55 58 50 0
40001 -34.913872 -10.318563 1.975629 51 58 47 0
40002 -3.056499 -10.336481 2.092515 78 91 48 0
40003 -2.760355 -10.298817 1.994650 59 64 38 0
40004 -2.646658 -10.288751 2.007939 65 67 52 0
40005 -2.449065 -10.277273 2.013362 60 67 35 0
40006 -2.337746 -10.276803 1.999915 59 64 38 0
40007 -2.212918 -10.285879 2.026482 58 63 29 0
40008 -1.686188 -10.324866 2.013919 60 59 43 0
40009 -1.549651 -10.293426 1.986847 56 54 38 0
40010 -1.425445 -10.273217 2.021149 58 57 32 0
40011 -1.299016 -10.301051 2.043948 50 57 31 0
40012 -1.180854 -10.275578 2.027641 72 73 36 0
40013 4.189235 -10.335922 2.008147 169 168 155 0
40014 4.256521 -10.264987 2.017197 167 171 156 0
40015 4.375492 -10.215368 2.031851 164 175 179 0
40016 17.616488 -10.279920 2.010488 133 87 76 0
40017 17.718250 -10.230694 2.007659 59 57 50 0
40018 17.884216 -10.261186 2.023233 156 117 114 0
40019 18.231030 -10.252282 1.990367 110 92 95 0
40020 18.405943 -10.282637 2.044724 62 56 39 0
40021 18.483486 -10.254843 1.994326 110 86 80 0
40022 -35.138416 -10.164928 2.026704 59 65 57 0
40023 -35.044930 -10.178007 1.974688 58 74 53 0
40024 -2.971062 -10.172191 1.956840 49 65 34 0
40025 -2.820765 -10.131515 1.965408 60 67 39 0
40026 -2.617687 -10.119237 2.024113 58 66 38 0
40027 -2.467299 -10.115161 2.021984 62 64 40 0
40028 -2.325811 -10.112432 1.987118 59 61 33 0
40029 -2.195919 -10.111291 2.021481 59 70 28 0
40030 -1.578217 -10.191121 2.013323 63 66 50 0
40031 -1.420727 -10.114880 2.022560 51 52 26 0
40032 -1.267445 -10.123868 2.076081 55 64 28 0
40033 4.328494 -10.177479 2.019581 169 171 159 0
40034 4.396491 -10.106812 2.024325 181 175 162 0
40035 17.046143 -10.063498 2.030905 61 60 49 0
40036 17.113119 -10.124876 2.064937 157 127 128 0
40037 17.391657 -10.152597 2.004972 182 113 100 0
40038 17.444981 -10.183128 1.986182 180 148 148 0
40039 17.634262 -10.186895 2.012931 96 68 58 0
40040 17.798857 -10.104278 2.018099 97 84 78 0
40041 17.876379 -10.130984 2.023766 52 50 39 0
40042 18.208485 -10.053486 2.054292 55 54 46 0
40043 18.395079 -10.145308 2.053874 124 92 86 0
40044 18.551279 -10.106251 2.014130 90 74 67 0
40045 18.605082 -10.071610 2.083705 147 96 95 0
40046 -35.276226 -9.967543 2.021670 60 75 67 0
40047 -35.245369 -10.039286 2.091778 61 73 48 0
40048 -2.749191 -9.933555 1.984165 64 75 40 0
40049 -2.629186 -9.970979 2.021569 56 64 32 0
40050 -2.492783 -9.978428 2.028702 61 67 35 0
40051 -2.327062 -10.022841 1.962777 61 66 35 0
40052 -2.168669 -10.030272 2.023836 66 79 38 0
40053 -1.565170 -9.956215 2.002649 51 54 45 0
40054 -1.406473 -9.955359 1.988781 60 61 38 0
40055 -1.294908 -9.957089 2.048984 45 52 25 0
40056 -1.189467 -9.982614 1.994912 61 64 37 0
40057 4.468123 -10.015886 2.022178 185 177 168 0
40058 4.535621 -9.943154 2.025635 177 169 158 0
40059 4.650785 -9.929088 2.020745 202 141 146 0
40060 11.083735 -9.901448 1.970965 152 88 66 0
40061 11.169444 -9.927660 2.065125 163 98 80 0
40062 11.285937 -9.979828 2.003852 162 101 79 0
40063 16.939173 -9.950888 2.086184 141 94 92 0
40064 16.993883 -9.984106 2.030039 126 92 87 0
40065 17.166605 -10.026170 2.056034 133 84 82 0
40066 17.658335 -10.038227 2.041234 51 51 38 0
40067 17.804966 -10.033463 2.058504 121 94 91 0
40068 17.915400 -10.000327 2.074216 150 97 95 0
40069 18.562387 -10.013151 1.996601 81 63 55 0
40070 18.624710 -9.956682 2.048177 80 72 66 0
40071 -35.426361 -9.835817 2.022605 71 83 74 0
40072 -35.350437 -9.866760 1.965705 57 72 57 0
40073 -2.724708 -9.832313 2.012273 43 54 22 0
40074 -2.645713 -9.825796 1.998605 51 63 30 0
40075 -2.479494 -9.857956 2.070026 55 63 29 0
40076 -1.556675 -9.825368 2.019551 59 57 38 0
40077 -1.380048 -9.825826 2.007858 56 61 33 0
40078 -1.262855 -9.808555 2.055209 52 61 30 0
40079 -1.182317 -9.779222 1.978894 55 59 33 0
40080 -0.963117 -9.769938 2.057640 47 52 25 0
40081 -0.891797 -9.759190 1.971565 38 40 23 0
40082 4.605659 -9.851602 2.022074 173 161 149 0
40083 4.673173 -9.779818 2.019415 155 142 125 0
40084 11.086770 -9.876729 1.993464 161 96 78 0
40085 11.186938 -9.880563 2.048226 165 100 80 0
40086 11.265007 -9.893106 2.053133 164 98 76 0
40087 16.923746 -9.781774 2.030777 92 73 64 0
40088 17.005260 -9.811814 2.025504 139 91 90 0
40089 17.111269 -9.786674 2.057557 52 49 41 0
40090 17.551128 -9.898067 2.098337 172 110 109 0
40091 18.666071 -9.822283 2.020869 56 56 47 0
40092 -35.572590 -9.603119 2.077735 61 76 49 0
40093 -35.490036 -9.663274 1.970008 62 77 56 0
40094 -2.724808 -9.673403 2.014467 47 53 27 0
40095 -2.668764 -9.660829 2.054947 29 39 6 0
40096 -2.487755 -9.665410 2.082227 59 71 32 0
40097 -1.660072 -9.664621 1.998269 51 59 31 0
40098 -1.608625 -9.692723 2.006983 58 62 40 0
40099 -1.367725 -9.727076 2.071339 58 66 34 0
40100 -1.251199 -9.682123 2.049274 61 70 33 0
40101 -1.147768 -9.660069 1.995196 58 63 32 0
40102 -0.966011 -9.722021 2.061040 59 65 31 0
40103 -0.889181 -9.735895 2.012649 37 38 17 0
40104 4.637041 -9.710953 1.955030 202 128 127 0
40105 4.746390 -9.683324 2.021192 154 142 126 0
40106 4.811866 -9.613482 2.025221 140 132 115 0
40107 12.572440 -9.689484 1.979755 94 87 72 0
40108 12.636121 -9.646742 2.020940 70 60 43 0
40109 16.871023 -9.644132 2.006087 56 53 38 0
40110 17.128559 -9.692204 2.066607 96 73 70 0
40111 18.719357 -9.690484 2.011608 53 54 45 0
40112 18.768343 -9.625363 2.056418 54 53 44 0
40113 -35.621590 -9.520555 2.029562 63 78 53 0
40114 -26.853899 -9.463101 2.093409 44 52 38 0
40115 -26.838751 -9.499707 2.024691 144 148 138 0
40116 -26.622896 -9.462646 1.997142 48 48 44 0
40117 -2.869611 -9.454220 2.027192 40 39 24 0
40118 -2.786807 -9.527979 2.005250 53 57 24 0
40119 -2.638535 -9.500917 2.025522 32 42 10 0
40120 -2.455850 -9.509263 2.066445 54 65 24 0
40121 -1.575952 -9.502883 2.001508 56 57 35 0
40122 -1.219769 -9.528563 2.078010 69 83 41 0
40123 -1.125617 -9.518515 2.033742 60 68 36 0
40124 -1.007082 -9.509548 1.998191 58 63 34 0
40125 -0.887445 -9.486776 1.955529 88 103 77 0
40126 -0.621673 -9.487140 1.956484 51 46 32 0
40127 -0.585396 -9.502558 1.958632 38 41 17 0
40128 4.776184 -9.580643 2.009409 106 90 80 0
40129 4.874983 -9.522974 2.025154 129 117 98 0
40130 12.581838 -9.471844 2.024874 45 39 23 0
40131 12.633581 -9.548707 2.035048 47 41 23 0
40132 16.861315 -9.506345 1.982798 125 84 78 0
40133 17.001701 -9.599974 2.001580 55 52 36 0
40134 18.806005 -9.521933 2.039077 53 52 43 0
40135 -35.744190 -9.351220 2.054739 57 72 42 0
40136 -35.669373 -9.383734 1.995129 63 78 52 0
40137 -26.882553 -9.411438 2.042738 77 85 68 0
40138 -26.753855 -9.379395 2.024621 56 63 50 0
40139 -26.665979 -9.367050 2.008413 60 70 50 0
40140 -2.767817 -9.361414 1.990358 52 60 35 0
40141 -2.605929 -9.388139 2.040904 45 53 20 0
40142 -2.486618 -9.377879 2.082196 57 68 29 0
40143 -2.116821 -9.313707 2.081923 78 90 51 0
40144 -2.034549 -9.350154 2.078628 61 71 33 0
40145 -1.907274 -9.332333 2.096403 67 77 30 0
40146 -1.663690 -9.351043 2.003925 59 61 31 0
40147 -1.586700 -9.352612 2.004478 60 62 34 0
40148 -1.466666 -9.330860 2.060297 62 64 38 0
40149 -1.228020 -9.430803 2.057276 64 76 37 0
40150 -1.119302 -9.414851 1.999890 57 63 33 0
40151 -0.998034 -9.405930 1.966280 54 62 34 0
40152 -0.508629 -9.350732 1.957914 40 42 18 0
40153 4.937934 -9.434206 2.024576 137 122 103 0
40154 5.000410 -9.365820 2.022973 149 127 107 0
40155 12.566411 -9.384091 2.021428 48 42 25 0
40156 12.608788 -9.392711 2.036158 40 34 17 0
40157 16.869890 -9.411409 2.054867 58 60 52 0
40158 16.964186 -9.411434 2.053231 56 59 43 0
40159 18.484266 -9.327024 1.971395 55 56 47 0
40160 18.856501 -9.361527 2.038644 60 58 51 0
40161 -35.878384 -9.169004 2.083279 75 99 69 0
40162 -35.812046 -9.212153 2.029346 57 72 36 0
40163 -26.748724 -9.251931 2.032726 68 85 63 0
40164 -26.689392 -9.285994 2.011647 63 76 53 0
40165 -2.763363 -9.215510 2.008520 42 53 23 0
40166 -2.666159 -9.243670 2.012800 44 55 18 0
40167 -2.546221 -9.296559 2.019247 37 51 25 0
40168 -2.107769 -9.253695 2.071977 61 71 36 0
40169 -2.035181 -9.217984 2.056248 63 72 41 0
40170 -1.923949 -9.180456 2.068675 70 87 44 0
40171 -1.664927 -9.217585 2.040868 71 86 45 0
40172 -1.593244 -9.227276 2.036551 65 75 40 0
40173 -1.433326 -9.213420 2.046046 64 66 37 0
40174 5.073961 -9.261825 2.022913 156 129 111 0
40175 5.129510 -9.194151 2.023946 166 132 119 0
40176 12.546850 -9.240079 1.957990 44 40 23 0
40177 18.146439 -9.178074 1.998817 49 47 36 0
40178 18.192402 -9.181899 2.006458 56 54 46 0
40179 18.466093 -9.270064 1.956569 64 62 57 0
40180 18.884672 -9.257539 1.974654 59 57 50 0
40181 18.934265 -9.201938 2.027006 57 55 47 0
40182 -35.904305 -9.079829 2.045247 92 113 84 0
40183 -35.498444 -9.007168 2.079970 46 63 35 0
40184 -2.752188 -9.056325 1.966052 45 53 21 0
40185 -2.677636 -9.044166 1.991685 37 47 12 0
40186 -1.973575 -9.139215 2.062626 70 86 44 0
40187 -1.915325 -9.086039 2.053528 64 72 40 0
40188 -1.559225 -9.074621 2.055968 78 95 57 0
40189 -1.445903 -9.107850 2.071765 68 74 42 0
40190 5.083055 -9.144780 2.070312 235 255 255 0
40191 5.201027 -9.091904 2.026936 155 118 99 0
40192 5.264822 -9.018808 2.027686 164 127 104 0
40193 18.223198 -9.129538 2.065994 57 55 49 0
40194 18.982073 -9.083574 2.020836 55 53 45 0
40195 -35.938572 -8.945757 1.984574 78 97 61 0
40196 -35.710064 -8.908587 2.082379 43 60 42 0
40197 -35.458786 -8.873722 2.083308 72 92 54 0
40198 -2.716065 -8.981420 1.990255 36 45 12 0
40199 -2.657864 -8.956084 2.034222 42 54 16 0
40200 -1.535708 -8.987490 2.059361 76 102 59 0
40201 5.247324 -8.966879 1.975589 130 142 123 0
40202 5.328059 -8.920812 2.022488 164 124 107 0
40203 5.437639 -8.905148 1.999351 135 105 92 0
40204 19.031578 -8.976295 2.008152 56 55 46 0
40205 19.076593 -8.925213 2.064739 56 54 45 0
40206 -35.774643 -8.805907 2.070426 100 121 95 0
40207 -35.574139 -8.743120 2.011619 59 83 56 0
40208 -35.515480 -8.819744 2.080605 51 68 44 0
40209 -23.195267 -8.702787 1.967568 49 65 50 0
40210 -2.573053 -8.805571 2.053227 48 58 18 0
40211 -1.372860 -8.826411 2.056854 77 100 69 0
40212 5.385428 -8.827049 2.024199 170 126 108 0
40213 5.440234 -8.762712 2.026155 169 122 107 0
40214 5.557830 -8.726515 2.052093 68 94 76 0
40215 12.317173 -8.714569 2.084864 93 63 51 0
40216 18.741098 -8.707134 1.951287 52 52 45 0
40217 18.895697 -8.717885 1.969764 54 55 51 0
40218 18.946743 -8.728002 1.959466 50 48 37 0
40219 19.130743 -8.778447 2.053313 53 51 42 0
40220 -23.277769 -8.550699 1.953040 75 97 69 0
40221 -23.214172 -8.638272 1.976562 71 93 55 0
